Symbol,DATE,CLOSE,Sector
ITC,2019-09-05,244.25,other
VEDL,2019-09-05,139.3,mining
EICHERMOT,2019-09-05,15754.2,auto
IOC,2019-09-05,124.7,oil_refineries
DRREDDY,2019-09-05,2682.45,pharmaceuticals
BAJAJFINSV,2019-09-05,7001.05,finance
TITAN,2019-09-05,1048.65,other
TECHM,2019-09-05,695.45,it
ULTRACEMCO,2019-09-05,3888.8,chemical
UPL,2019-09-05,569.65,chemical
M&M,2019-09-05,517.0,auto
HCLTECH,2019-09-05,555.97,it
NESTLEIND,2019-09-05,12612.15,food
WIPRO,2019-09-05,255.6,it
BAJAJ-AUTO,2019-09-05,2759.2,auto
BRITANNIA,2019-09-05,2678.65,food
JSWSTEEL,2019-09-05,216.25,iron_steel
GRASIM,2019-09-05,697.1,other
GAIL,2019-09-05,130.95,oil_refineries
HEROMOTOCO,2019-09-05,2605.9,auto
HINDALCO,2019-09-05,184.6,iron_steel
INFRATEL,2019-09-05,248.2,telecommunications
CIPLA,2019-09-05,478.4,pharmaceuticals
ADANIPORTS,2019-09-05,366.55,infra
RELIANCE,2019-09-04,1201.15,oil_refineries
SBIN,2019-09-04,275.1,banks
ICICIBANK,2019-09-04,397.5,banks
HDFCBANK,2019-09-04,1123.87,banks
BPCL,2019-09-04,363.55,oil_refineries
YESBANK,2019-09-04,59.45,banks
BAJFINANCE,2019-09-04,7023.1,finance
INDUSINDBK,2019-09-04,1317.6,banks
HDFC,2019-09-04,2100.1,finance
TCS,2019-09-04,2245.4,it
AXISBANK,2019-09-04,647.3,banks
LT,2019-09-04,1308.05,infra
TATAMOTORS,2019-09-04,109.5,auto
KOTAKBANK,2019-09-04,1426.45,banks
BHARTIARTL,2019-09-04,345.7,telecommunications
INFY,2019-09-04,821.3,it
POWERGRID,2019-09-04,196.9,power
MARUTI,2019-09-04,5830.75,auto
ONGC,2019-09-04,119.0,oil_refineries
TATASTEEL,2019-09-04,339.25,iron_steel
ASIANPAINT,2019-09-04,1535.15,chemical
HINDUNILVR,2019-09-04,1846.6,personal_care
SUNPHARMA,2019-09-04,426.45,pharmaceuticals
NTPC,2019-09-04,119.45,power
ZEEL,2019-09-04,355.5,media_entmt
COALINDIA,2019-09-04,182.15,mining
ITC,2019-09-04,243.25,other
VEDL,2019-09-04,136.7,mining
EICHERMOT,2019-09-04,15642.4,auto
IOC,2019-09-04,120.35,oil_refineries
DRREDDY,2019-09-04,2602.7,pharmaceuticals
BAJAJFINSV,2019-09-04,7023.1,finance
TITAN,2019-09-04,1037.2,other
TECHM,2019-09-04,703.25,it
ULTRACEMCO,2019-09-04,3876.5,chemical
UPL,2019-09-04,561.05,chemical
M&M,2019-09-04,505.7,auto
HCLTECH,2019-09-04,562.82,it
NESTLEIND,2019-09-04,12480.75,food
WIPRO,2019-09-04,256.05,it
BAJAJ-AUTO,2019-09-04,2735.7,auto
BRITANNIA,2019-09-04,2635.45,food
JSWSTEEL,2019-09-04,214.8,iron_steel
GRASIM,2019-09-04,694.05,other
GAIL,2019-09-04,127.3,oil_refineries
HEROMOTOCO,2019-09-04,2566.1,auto
HINDALCO,2019-09-04,181.65,iron_steel
INFRATEL,2019-09-04,248.05,telecommunications
CIPLA,2019-09-04,471.4,pharmaceuticals
ADANIPORTS,2019-09-04,364.35,infra
RELIANCE,2019-09-03,1206.4,oil_refineries
SBIN,2019-09-03,268.4,banks
ICICIBANK,2019-09-03,392.15,banks
HDFCBANK,2019-09-03,1105.47,banks
BPCL,2019-09-03,356.2,oil_refineries
YESBANK,2019-09-03,58.75,banks
BAJFINANCE,2019-09-03,7026.3,finance
INDUSINDBK,2019-09-03,1343.95,banks
HDFC,2019-09-03,2089.9,finance
TCS,2019-09-03,2251.6,it
AXISBANK,2019-09-03,645.7,banks
LT,2019-09-03,1294.4,infra
TATAMOTORS,2019-09-03,112.65,auto
KOTAKBANK,2019-09-03,1414.3,banks
BHARTIARTL,2019-09-03,336.85,telecommunications
INFY,2019-09-03,814.25,it
POWERGRID,2019-09-03,197.05,power
MARUTI,2019-09-03,6049.7,auto
ONGC,2019-09-03,117.15,oil_refineries
TATASTEEL,2019-09-03,331.4,iron_steel
ASIANPAINT,2019-09-03,1576.75,chemical
HINDUNILVR,2019-09-03,1841.85,personal_care
SUNPHARMA,2019-09-03,439.35,pharmaceuticals
NTPC,2019-09-03,117.65,power
ZEEL,2019-09-03,361.0,media_entmt
COALINDIA,2019-09-03,181.05,mining
ITC,2019-09-03,241.55,other
VEDL,2019-09-03,134.15,mining
EICHERMOT,2019-09-03,15775.8,auto
IOC,2019-09-03,117.25,oil_refineries
DRREDDY,2019-09-03,2532.8,pharmaceuticals
BAJAJFINSV,2019-09-03,7026.3,finance
TITAN,2019-09-03,1059.65,other
TECHM,2019-09-03,704.5,it
ULTRACEMCO,2019-09-03,3885.55,chemical
UPL,2019-09-03,553.35,chemical
M&M,2019-09-03,515.45,auto
HCLTECH,2019-09-03,554.17,it
NESTLEIND,2019-09-03,12690.95,food
WIPRO,2019-09-03,253.65,it
BAJAJ-AUTO,2019-09-03,2764.2,auto
BRITANNIA,2019-09-03,2707.85,food
JSWSTEEL,2019-09-03,210.15,iron_steel
GRASIM,2019-09-03,696.25,other
GAIL,2019-09-03,126.8,oil_refineries
HEROMOTOCO,2019-09-03,2557.45,auto
HINDALCO,2019-09-03,178.4,iron_steel
INFRATEL,2019-09-03,248.25,telecommunications
CIPLA,2019-09-03,469.55,pharmaceuticals
ADANIPORTS,2019-09-03,361.3,infra
RELIANCE,2019-08-30,1248.55,oil_refineries
SBIN,2019-08-30,273.85,banks
ICICIBANK,2019-08-30,409.65,banks
HDFCBANK,2019-08-30,1113.97,banks
BPCL,2019-08-30,355.25,oil_refineries
YESBANK,2019-08-30,59.95,banks
BAJFINANCE,2019-08-30,7119.55,finance
INDUSINDBK,2019-08-30,1395.75,banks
HDFC,2019-08-30,2166.45,finance
TCS,2019-08-30,2259.6,it
AXISBANK,2019-08-30,663.9,banks
LT,2019-08-30,1328.25,infra
TATAMOTORS,2019-08-30,116.7,auto
KOTAKBANK,2019-08-30,1431.45,banks
BHARTIARTL,2019-08-30,346.8,telecommunications
INFY,2019-08-30,814.9,it
POWERGRID,2019-08-30,200.5,power
MARUTI,2019-08-30,6123.75,auto
ONGC,2019-08-30,121.2,oil_refineries
TATASTEEL,2019-08-30,344.9,iron_steel
ASIANPAINT,2019-08-30,1616.2,chemical
HINDUNILVR,2019-08-30,1881.9,personal_care
SUNPHARMA,2019-08-30,450.4,pharmaceuticals
NTPC,2019-08-30,121.65,power
ZEEL,2019-08-30,373.1,media_entmt
COALINDIA,2019-08-30,184.75,mining
ITC,2019-08-30,245.65,other
VEDL,2019-08-30,139.15,mining
EICHERMOT,2019-08-30,16258.45,auto
IOC,2019-08-30,122.45,oil_refineries
DRREDDY,2019-08-30,2557.5,pharmaceuticals
BAJAJFINSV,2019-08-30,7119.55,finance
TITAN,2019-08-30,1105.1,other
TECHM,2019-08-30,693.65,it
ULTRACEMCO,2019-08-30,4052.25,chemical
UPL,2019-08-30,563.2,chemical
M&M,2019-08-30,528.8,auto
HCLTECH,2019-08-30,550.17,it
NESTLEIND,2019-08-30,12875.2,food
WIPRO,2019-08-30,254.4,it
BAJAJ-AUTO,2019-08-30,2788.3,auto
BRITANNIA,2019-08-30,2701.65,food
JSWSTEEL,2019-08-30,217.45,iron_steel
GRASIM,2019-08-30,710.95,other
GAIL,2019-08-30,129.8,oil_refineries
HEROMOTOCO,2019-08-30,2572.05,auto
HINDALCO,2019-08-30,184.45,iron_steel
INFRATEL,2019-08-30,250.45,telecommunications
CIPLA,2019-08-30,472.45,pharmaceuticals
ADANIPORTS,2019-08-30,365.7,infra
RELIANCE,2019-08-29,1241.75,oil_refineries
SBIN,2019-08-29,274.5,banks
ICICIBANK,2019-08-29,404.4,banks
HDFCBANK,2019-08-29,1113.47,banks
BPCL,2019-08-29,354.05,oil_refineries
YESBANK,2019-08-29,57.4,banks
BAJFINANCE,2019-08-29,6979.85,finance
INDUSINDBK,2019-08-29,1350.55,banks
HDFC,2019-08-29,2128.45,finance
TCS,2019-08-29,2233.45,it
AXISBANK,2019-08-29,661.15,banks
LT,2019-08-29,1342.45,infra
TATAMOTORS,2019-08-29,114.3,auto
KOTAKBANK,2019-08-29,1450.85,banks
BHARTIARTL,2019-08-29,343.5,telecommunications
INFY,2019-08-29,806.95,it
POWERGRID,2019-08-29,204.8,power
MARUTI,2019-08-29,6110.2,auto
ONGC,2019-08-29,123.25,oil_refineries
TATASTEEL,2019-08-29,335.55,iron_steel
ASIANPAINT,2019-08-29,1615.25,chemical
HINDUNILVR,2019-08-29,1832.95,personal_care
SUNPHARMA,2019-08-29,434.65,pharmaceuticals
NTPC,2019-08-29,123.1,power
ZEEL,2019-08-29,362.1,media_entmt
COALINDIA,2019-08-29,189.0,mining
ITC,2019-08-29,241.2,other
VEDL,2019-08-29,135.75,mining
EICHERMOT,2019-08-29,16538.0,auto
IOC,2019-08-29,123.65,oil_refineries
DRREDDY,2019-08-29,2527.8,pharmaceuticals
BAJAJFINSV,2019-08-29,6979.85,finance
TITAN,2019-08-29,1101.8,other
TECHM,2019-08-29,691.15,it
ULTRACEMCO,2019-08-29,4073.9,chemical
UPL,2019-08-29,558.35,chemical
M&M,2019-08-29,528.0,auto
HCLTECH,2019-08-29,558.87,it
NESTLEIND,2019-08-29,12716.85,food
WIPRO,2019-08-29,248.8,it
BAJAJ-AUTO,2019-08-29,2757.8,auto
BRITANNIA,2019-08-29,2676.85,food
JSWSTEEL,2019-08-29,211.95,iron_steel
GRASIM,2019-08-29,708.85,other
GAIL,2019-08-29,128.5,oil_refineries
HEROMOTOCO,2019-08-29,2547.75,auto
HINDALCO,2019-08-29,179.7,iron_steel
INFRATEL,2019-08-29,258.45,telecommunications
CIPLA,2019-08-29,465.2,pharmaceuticals
ADANIPORTS,2019-08-29,366.2,infra
RELIANCE,2019-08-28,1263.3,oil_refineries
SBIN,2019-08-28,284.9,banks
ICICIBANK,2019-08-28,412.95,banks
HDFCBANK,2019-08-28,1123.75,banks
BPCL,2019-08-28,350.55,oil_refineries
YESBANK,2019-08-28,59.5,banks
BAJFINANCE,2019-08-28,7035.95,finance
INDUSINDBK,2019-08-28,1365.85,banks
HDFC,2019-08-28,2187.15,finance
TCS,2019-08-28,2239.25,it
AXISBANK,2019-08-28,678.2,banks
LT,2019-08-28,1344.65,infra
TATAMOTORS,2019-08-28,116.35,auto
KOTAKBANK,2019-08-28,1483.65,banks
BHARTIARTL,2019-08-28,345.8,telecommunications
INFY,2019-08-28,802.5,it
POWERGRID,2019-08-28,205.75,power
MARUTI,2019-08-28,6103.4,auto
ONGC,2019-08-28,121.2,oil_refineries
TATASTEEL,2019-08-28,336.95,iron_steel
ASIANPAINT,2019-08-28,1603.15,chemical
HINDUNILVR,2019-08-28,1828.1,personal_care
SUNPHARMA,2019-08-28,413.1,pharmaceuticals
NTPC,2019-08-28,119.9,power
ZEEL,2019-08-28,364.2,media_entmt
COALINDIA,2019-08-28,185.05,mining
ITC,2019-08-28,245.95,other
VEDL,2019-08-28,132.35,mining
EICHERMOT,2019-08-28,16297.45,auto
IOC,2019-08-28,122.9,oil_refineries
DRREDDY,2019-08-28,2512.1,pharmaceuticals
BAJAJFINSV,2019-08-28,7035.95,finance
TITAN,2019-08-28,1110.95,other
TECHM,2019-08-28,690.2,it
ULTRACEMCO,2019-08-28,4119.8,chemical
UPL,2019-08-28,557.0,chemical
M&M,2019-08-28,539.7,auto
HCLTECH,2019-08-28,561.97,it
NESTLEIND,2019-08-28,12517.4,food
WIPRO,2019-08-28,249.25,it
BAJAJ-AUTO,2019-08-28,2766.75,auto
BRITANNIA,2019-08-28,2703.1,food
JSWSTEEL,2019-08-28,205.75,iron_steel
GRASIM,2019-08-28,713.5,other
GAIL,2019-08-28,128.05,oil_refineries
HEROMOTOCO,2019-08-28,2568.5,auto
HINDALCO,2019-08-28,178.4,iron_steel
INFRATEL,2019-08-28,248.8,telecommunications
CIPLA,2019-08-28,464.25,pharmaceuticals
ADANIPORTS,2019-08-28,365.95,infra
RELIANCE,2019-08-27,1274.85,oil_refineries
SBIN,2019-08-27,285.7,banks
ICICIBANK,2019-08-27,418.6,banks
HDFCBANK,2019-08-27,1129.97,banks
BPCL,2019-08-27,342.3,oil_refineries
YESBANK,2019-08-27,64.5,banks
BAJFINANCE,2019-08-27,7126.5,finance
INDUSINDBK,2019-08-27,1386.1,banks
HDFC,2019-08-27,2174.3,finance
TCS,2019-08-27,2236.5,it
AXISBANK,2019-08-27,682.95,banks
LT,2019-08-27,1356.95,infra
TATAMOTORS,2019-08-27,120.35,auto
KOTAKBANK,2019-08-27,1501.55,banks
BHARTIARTL,2019-08-27,348.3,telecommunications
INFY,2019-08-27,784.65,it
POWERGRID,2019-08-27,206.55,power
MARUTI,2019-08-27,6277.75,auto
ONGC,2019-08-27,125.6,oil_refineries
TATASTEEL,2019-08-27,350.9,iron_steel
ASIANPAINT,2019-08-27,1599.45,chemical
HINDUNILVR,2019-08-27,1861.4,personal_care
SUNPHARMA,2019-08-27,416.75,pharmaceuticals
NTPC,2019-08-27,123.2,power
